timestamp, index, utilization.gpu [%], memory.used [MiB]
2026/09/05 07:31:32.055, 1, 0 %, 8555 MiB
2026/09/05 07:31:33.057, 0, 5 %, 11307 MiB
2026/09/05 07:31:33.058, 1, 0 %, 8555 MiB
2026/09/05 07:31:34.060, 0, 6 %, 11307 MiB
2026/09/05 07:31:34.062, 1, 0 %, 8555 MiB
2026/09/05 07:31:35.063, 0, 7 %, 11307 MiB
2026/09/05 07:31:35.065, 1, 0 %, 8555 MiB
2026/09/05 07:31:36.067, 0, 3 %, 11307 MiB
2026/09/05 07:31:36.069, 1, 0 %, 8555 MiB
2026/09/05 07:31:37.070, 0, 5 %, 11307 MiB
2026/09/05 07:31:37.071, 1, 0 %, 8555 MiB
2026/09/05 07:31:38.072, 0, 1 %, 11307 MiB
2026/09/05 07:31:38.074, 1, 0 %, 8555 MiB
2026/09/05 07:31:39.077, 0, 3 %, 11307 MiB
2026/09/05 07:31:39.079, 1, 0 %, 8555 MiB
2026/09/05 07:31:40.081, 0, 0 %, 11307 MiB
2026/09/05 07:31:40.082, 1, 0 %, 8555 MiB
2026/09/05 07:31:41.083, 0, 0 %, 11307 MiB
2026/09/05 07:31:41.084, 1, 0 %, 8555 MiB
2026/09/05 07:31:42.085, 0, 3 %, 11307 MiB
2026/09/05 07:31:42.087, 1, 0 %, 8555 MiB
2026/09/05 07:31:43.088, 0, 0 %, 11307 MiB
2026/09/05 07:31:43.091, 1, 0 %, 8555 MiB
2026/09/05 07:31:44.093, 0, 0 %, 11307 MiB
2026/09/05 07:31:44.095, 1, 0 %, 8555 MiB
2026/09/05 07:31:45.096, 0, 0 %, 11307 MiB
2026/09/05 07:31:45.097, 1, 0 %, 8555 MiB
2026/09/05 07:31:46.099, 0, 0 %, 11307 MiB
2026/09/05 07:31:46.101, 1, 0 %, 8555 MiB
2026/09/05 07:31:47.103, 0, 0 %, 11307 MiB
2026/09/05 07:31:47.105, 1, 0 %, 8555 MiB
2026/09/05 07:31:48.106, 0, 0 %, 11307 MiB
2026/09/05 07:31:48.107, 1, 0 %, 8555 MiB
2026/09/05 07:31:49.108, 0, 0 %, 11307 MiB
2026/09/05 07:31:49.110, 1, 0 %, 8555 MiB
2026/09/05 07:31:50.111, 0, 0 %, 11307 MiB
2026/09/05 07:31:50.113, 1, 0 %, 8555 MiB
2026/09/05 07:31:51.115, 0, 0 %, 11307 MiB
2026/09/05 07:31:51.117, 1, 0 %, 8555 MiB
2026/09/05 07:31:53.287, 0, 1 %, 11307 MiB
2026/09/05 07:31:53.289, 1, 0 %, 8555 MiB
2026/09/05 07:31:54.292, 0, 1 %, 11307 MiB
2026/09/05 07:31:54.294, 1, 0 %, 8555 MiB
2026/09/05 07:31:55.296, 0, 1 %, 11307 MiB
2026/09/05 07:31:55.298, 1, 0 %, 8555 MiB
2026/09/05 07:31:56.299, 0, 1 %, 11307 MiB
2026/09/05 07:31:56.300, 1, 0 %, 8555 MiB
2026/09/05 07:31:57.301, 0, 0 %, 11307 MiB
2026/09/05 07:31:57.302, 1, 0 %, 8555 MiB
2026/09/05 07:31:58.304, 0, 0 %, 11307 MiB
2026/09/05 07:31:58.306, 1, 0 %, 8555 MiB
2026/09/05 07:31:59.307, 0, 0 %, 11307 MiB
2026/09/05 07:31:59.309, 1, 0 %, 8555 MiB
2026/09/05 07:32:00.311, 0, 0 %, 11307 MiB
2026/09/05 07:32:00.314, 1, 0 %, 8555 MiB
2026/09/05 07:32:01.316, 0, 0 %, 11307 MiB
2026/09/05 07:32:01.317, 1, 0 %, 8555 MiB
2026/09/05 07:32:02.319, 0, 3 %, 11307 MiB
2026/09/05 07:32:02.320, 1, 0 %, 8555 MiB
2026/09/05 07:32:03.321, 0, 0 %, 11307 MiB
2026/09/05 07:32:03.322, 1, 0 %, 8555 MiB
2026/09/05 07:32:04.324, 0, 1 %, 11307 MiB
2026/09/05 07:32:04.326, 1, 0 %, 8555 MiB
2026/09/05 07:32:05.327, 0, 5 %, 11307 MiB
2026/09/05 07:32:05.329, 1, 0 %, 8555 MiB
2026/09/05 07:32:06.330, 0, 0 %, 11307 MiB
2026/09/05 07:32:06.334, 1, 0 %, 8555 MiB
2026/09/05 07:32:07.337, 0, 5 %, 11307 MiB
2026/09/05 07:32:07.338, 1, 0 %, 8555 MiB
2026/09/05 07:32:08.339, 0, 5 %, 11307 MiB
2026/09/05 07:32:08.341, 1, 0 %, 8555 MiB
2026/09/05 07:32:09.343, 0, 3 %, 11307 MiB
2026/09/05 07:32:09.345, 1, 0 %, 8555 MiB
2026/09/05 07:32:10.347, 0, 5 %, 11307 MiB
2026/09/05 07:32:10.348, 1, 0 %, 8555 MiB
2026/09/05 07:32:11.350, 0, 2 %, 11307 MiB
2026/09/05 07:32:11.351, 1, 0 %, 8555 MiB
2026/09/05 07:32:12.352, 0, 6 %, 11307 MiB
2026/09/05 07:32:12.353, 1, 0 %, 8555 MiB
2026/09/05 07:32:13.354, 0, 0 %, 11307 MiB
2026/09/05 07:32:13.355, 1, 0 %, 8555 MiB
2026/09/05 07:32:14.357, 0, 0 %, 11307 MiB
2026/09/05 07:32:14.358, 1, 0 %, 8555 MiB
2026/09/05 07:32:15.360, 0, 3 %, 11307 MiB
2026/09/05 07:32:15.361, 1, 0 %, 8555 MiB
2026/09/05 07:32:16.362, 0, 0 %, 11307 MiB
2026/09/05 07:32:16.363, 1, 0 %, 8555 MiB
2026/09/05 07:32:17.364, 0, 0 %, 11307 MiB
2026/09/05 07:32:17.366, 1, 0 %, 8555 MiB
2026/09/05 07:32:18.368, 0, 2 %, 11307 MiB
2026/09/05 07:32:18.370, 1, 0 %, 8555 MiB
2026/09/05 07:32:19.372, 0, 0 %, 11307 MiB
2026/09/05 07:32:19.374, 1, 0 %, 8555 MiB
2026/09/05 07:32:20.377, 0, 0 %, 11307 MiB
2026/09/05 07:32:20.378, 1, 0 %, 8555 MiB
2026/09/05 07:32:21.380, 0, 2 %, 11307 MiB
2026/09/05 07:32:21.381, 1, 0 %, 8555 MiB
2026/09/05 07:32:22.387, 0, 0 %, 11307 MiB
2026/09/05 07:32:22.388, 1, 0 %, 8555 MiB
2026/09/05 07:32:23.407, 0, 0 %, 11307 MiB
2026/09/05 07:32:23.409, 1, 0 %, 8555 MiB
2026/09/05 07:32:24.428, 0, 0 %, 11307 MiB
2026/09/05 07:32:24.430, 1, 0 %, 8555 MiB
2026/09/05 07:32:27.026, 0, 0 %, 11307 MiB
2026/09/05 07:32:27.028, 1, 0 %, 8555 MiB
2026/09/05 07:32:28.047, 0, 0 %, 11307 MiB
2026/09/05 07:32:28.048, 1, 0 %, 8555 MiB
2026/09/05 07:32:29.067, 0, 0 %, 11307 MiB
2026/09/05 07:32:29.068, 1, 0 %, 8555 MiB
2026/09/05 07:32:30.087, 0, 0 %, 11307 MiB
2026/09/05 07:32:30.089, 1, 0 %, 8555 MiB
2026/09/05 07:32:31.108, 0, 0 %, 11307 MiB
2026/09/05 07:32:31.110, 1, 0 %, 8555 MiB
2026/09/05 07:32:32.112, 0, 0 %, 11307 MiB
2026/09/05 07:32:32.113, 1, 0 %, 8555 MiB
2026/09/05 07:32:33.115, 0, 0 %, 11307 MiB
2026/09/05 07:32:33.117, 1, 0 %, 8555 MiB
2026/09/05 07:32:34.120, 0, 0 %, 11307 MiB
2026/09/05 07:32:34.124, 1, 0 %, 8555 MiB
2026/09/05 07:32:35.126, 0, 0 %, 11307 MiB
2026/09/05 07:32:35.127, 1, 0 %, 8555 MiB
2026/09/05 07:32:36.128, 0, 1 %, 11307 MiB
2026/09/05 07:32:36.130, 1, 0 %, 8555 MiB
2026/09/05 07:32:37.132, 0, 1 %, 11307 MiB
2026/09/05 07:32:37.134, 1, 0 %, 8555 MiB
2026/09/05 07:32:38.136, 0, 1 %, 11307 MiB
2026/09/05 07:32:38.139, 1, 0 %, 8555 MiB
2026/09/05 07:32:39.141, 0, 0 %, 11307 MiB
2026/09/05 07:32:39.142, 1, 0 %, 8555 MiB
2026/09/05 07:32:40.144, 0, 0 %, 11307 MiB
2026/09/05 07:32:40.146, 1, 0 %, 8555 MiB
2026/09/05 07:32:41.147, 0, 6 %, 11307 MiB
2026/09/05 07:32:41.148, 1, 0 %, 8555 MiB
2026/09/05 07:32:42.149, 0, 8 %, 11307 MiB
2026/09/05 07:32:42.150, 1, 0 %, 8555 MiB
2026/09/05 07:32:43.152, 0, 6 %, 11307 MiB
2026/09/05 07:32:43.155, 1, 0 %, 8555 MiB
2026/09/05 07:32:44.157, 0, 4 %, 11307 MiB
2026/09/05 07:32:44.159, 1, 0 %, 8555 MiB
2026/09/05 07:32:45.162, 0, 0 %, 11307 MiB
2026/09/05 07:32:45.164, 1, 0 %, 8555 MiB
2026/09/05 07:32:46.166, 0, 6 %, 11307 MiB
2026/09/05 07:32:46.168, 1, 0 %, 8555 MiB
2026/09/05 07:32:47.169, 0, 0 %, 11307 MiB
2026/09/05 07:32:47.173, 1, 0 %, 8555 MiB
2026/09/05 07:32:48.174, 0, 0 %, 11307 MiB
2026/09/05 07:32:48.177, 1, 0 %, 8555 MiB
2026/09/05 07:32:49.200, 0, 3 %, 11307 MiB
2026/09/05 07:32:49.202, 1, 0 %, 8555 MiB
2026/09/05 07:32:50.222, 0, 0 %, 11307 MiB
2026/09/05 07:32:50.225, 1, 0 %, 8555 MiB
2026/09/05 07:32:51.246, 0, 0 %, 11307 MiB
2026/09/05 07:32:51.248, 1, 0 %, 8555 MiB
2026/09/05 07:32:52.269, 0, 2 %, 11307 MiB
2026/09/05 07:32:52.270, 1, 0 %, 8555 MiB
2026/09/05 07:32:53.289, 0, 0 %, 11307 MiB
2026/09/05 07:32:53.291, 1, 0 %, 8555 MiB
2026/09/05 07:32:54.310, 0, 0 %, 11307 MiB
2026/09/05 07:32:54.311, 1, 0 %, 8555 MiB
2026/09/05 07:32:55.312, 0, 3 %, 11307 MiB
2026/09/05 07:32:55.314, 1, 0 %, 8555 MiB
2026/09/05 07:32:56.316, 0, 0 %, 11307 MiB
2026/09/05 07:32:56.318, 1, 0 %, 8555 MiB
2026/09/05 07:32:57.321, 0, 0 %, 11307 MiB
2026/09/05 07:32:57.324, 1, 0 %, 8555 MiB
2026/09/05 07:32:58.326, 0, 0 %, 11307 MiB
2026/09/05 07:32:58.327, 1, 0 %, 8555 MiB
2026/09/05 07:33:00.314, 0, 1 %, 11307 MiB
2026/09/05 07:33:00.317, 1, 0 %, 8555 MiB
2026/09/05 07:33:01.319, 0, 0 %, 11307 MiB
2026/09/05 07:33:01.320, 1, 0 %, 8555 MiB
2026/09/05 07:33:02.321, 0, 1 %, 11307 MiB
2026/09/05 07:33:02.323, 1, 0 %, 8555 MiB
2026/09/05 07:33:03.324, 0, 0 %, 11307 MiB
2026/09/05 07:33:03.328, 1, 0 %, 8555 MiB
2026/09/05 07:33:04.330, 0, 0 %, 11307 MiB
2026/09/05 07:33:04.332, 1, 0 %, 8555 MiB
2026/09/05 07:33:05.333, 0, 0 %, 11307 MiB
2026/09/05 07:33:05.336, 1, 0 %, 8555 MiB
2026/09/05 07:33:06.337, 0, 0 %, 11307 MiB
2026/09/05 07:33:06.340, 1, 0 %, 8555 MiB
2026/09/05 07:33:07.341, 0, 0 %, 11307 MiB
2026/09/05 07:33:07.343, 1, 0 %, 8555 MiB
2026/09/05 07:33:08.345, 0, 0 %, 11307 MiB
2026/09/05 07:33:08.348, 1, 0 %, 8555 MiB
2026/09/05 07:33:09.349, 0, 1 %, 11307 MiB
2026/09/05 07:33:09.350, 1, 0 %, 8555 MiB
2026/09/05 07:33:10.351, 0, 4 %, 11307 MiB
2026/09/05 07:33:10.352, 1, 0 %, 8555 MiB
2026/09/05 07:33:11.354, 0, 5 %, 11307 MiB
2026/09/05 07:33:11.355, 1, 0 %, 8555 MiB
2026/09/05 07:33:12.357, 0, 0 %, 11307 MiB
2026/09/05 07:33:12.358, 1, 0 %, 8555 MiB
2026/09/05 07:33:13.360, 0, 1 %, 11307 MiB
2026/09/05 07:33:13.365, 1, 0 %, 8555 MiB
2026/09/05 07:33:14.367, 0, 4 %, 11307 MiB
2026/09/05 07:33:14.370, 1, 0 %, 8555 MiB
2026/09/05 07:33:15.372, 0, 4 %, 11307 MiB
2026/09/05 07:33:15.374, 1, 0 %, 8555 MiB
2026/09/05 07:33:16.376, 0, 4 %, 11307 MiB
2026/09/05 07:33:16.379, 1, 0 %, 8555 MiB
2026/09/05 07:33:17.381, 0, 6 %, 11307 MiB
2026/09/05 07:33:17.384, 1, 0 %, 8555 MiB
2026/09/05 07:33:18.386, 0, 2 %, 11307 MiB
2026/09/05 07:33:18.387, 1, 0 %, 8555 MiB
2026/09/05 07:33:19.388, 0, 5 %, 11307 MiB
2026/09/05 07:33:19.391, 1, 0 %, 8555 MiB
2026/09/05 07:33:20.393, 0, 2 %, 11307 MiB
2026/09/05 07:33:20.395, 1, 0 %, 8555 MiB
2026/09/05 07:33:21.397, 0, 0 %, 11307 MiB
2026/09/05 07:33:21.398, 1, 0 %, 8555 MiB
2026/09/05 07:33:22.416, 0, 3 %, 11307 MiB
2026/09/05 07:33:22.419, 1, 0 %, 8555 MiB
2026/09/05 07:33:23.439, 0, 0 %, 11307 MiB
2026/09/05 07:33:23.441, 1, 0 %, 8555 MiB
2026/09/05 07:33:24.460, 0, 0 %, 11307 MiB
2026/09/05 07:33:24.462, 1, 0 %, 8555 MiB
2026/09/05 07:33:25.482, 0, 3 %, 11307 MiB
2026/09/05 07:33:25.484, 1, 0 %, 8555 MiB
2026/09/05 07:33:26.505, 0, 0 %, 11307 MiB
2026/09/05 07:33:26.508, 1, 0 %, 8555 MiB
2026/09/05 07:33:27.516, 0, 0 %, 11307 MiB
2026/09/05 07:33:27.517, 1, 0 %, 8555 MiB
2026/09/05 07:33:28.519, 0, 3 %, 11307 MiB
2026/09/05 07:33:28.521, 1, 0 %, 8555 MiB
2026/09/05 07:33:29.523, 0, 1 %, 11307 MiB
2026/09/05 07:33:29.525, 1, 0 %, 8555 MiB
2026/09/05 07:33:30.526, 0, 1 %, 11307 MiB
2026/09/05 07:33:30.528, 1, 0 %, 8555 MiB
2026/09/05 07:33:31.531, 0, 0 %, 11307 MiB
2026/09/05 07:33:31.532, 1, 0 %, 8555 MiB
2026/09/05 07:33:33.420, 0, 1 %, 11307 MiB
2026/09/05 07:33:33.422, 1, 0 %, 8555 MiB
2026/09/05 07:33:34.423, 0, 1 %, 11307 MiB
2026/09/05 07:33:34.425, 1, 0 %, 8555 MiB
2026/09/05 07:33:35.427, 0, 1 %, 11307 MiB
2026/09/05 07:33:35.430, 1, 0 %, 8555 MiB
2026/09/05 07:33:36.432, 0, 0 %, 11307 MiB
2026/09/05 07:33:36.433, 1, 0 %, 8555 MiB
2026/09/05 07:33:37.435, 0, 0 %, 11307 MiB
2026/09/05 07:33:37.437, 1, 0 %, 8555 MiB
2026/09/05 07:33:38.439, 0, 0 %, 11307 MiB
2026/09/05 07:33:38.441, 1, 0 %, 8555 MiB
2026/09/05 07:33:39.443, 0, 0 %, 11307 MiB
2026/09/05 07:33:39.444, 1, 0 %, 8555 MiB
2026/09/05 07:33:40.446, 0, 0 %, 11307 MiB
2026/09/05 07:33:40.447, 1, 0 %, 8555 MiB
2026/09/05 07:33:41.448, 0, 0 %, 11307 MiB
2026/09/05 07:33:41.450, 1, 0 %, 8555 MiB
2026/09/05 07:33:42.453, 0, 0 %, 11307 MiB
2026/09/05 07:33:42.454, 1, 0 %, 8555 MiB
2026/09/05 07:33:43.455, 0, 0 %, 11307 MiB
2026/09/05 07:33:43.457, 1, 0 %, 8555 MiB
2026/09/05 07:33:44.458, 0, 0 %, 11307 MiB
2026/09/05 07:33:44.460, 1, 0 %, 8555 MiB
2026/09/05 07:33:45.462, 0, 0 %, 11307 MiB
2026/09/05 07:33:45.463, 1, 0 %, 8555 MiB
2026/09/05 07:33:46.466, 0, 1 %, 11307 MiB
2026/09/05 07:33:46.467, 1, 0 %, 8555 MiB
2026/09/05 07:33:47.479, 0, 3 %, 11307 MiB
2026/09/05 07:33:47.481, 1, 0 %, 8555 MiB
2026/09/05 07:33:48.494, 0, 6 %, 11307 MiB
2026/09/05 07:33:48.496, 1, 0 %, 8555 MiB
2026/09/05 07:33:49.509, 0, 7 %, 11307 MiB
2026/09/05 07:33:49.510, 1, 0 %, 8555 MiB
2026/09/05 07:33:50.511, 0, 4 %, 11307 MiB
2026/09/05 07:33:50.512, 1, 0 %, 8555 MiB
2026/09/05 07:33:51.513, 0, 1 %, 11307 MiB
2026/09/05 07:33:51.515, 1, 0 %, 8555 MiB
2026/09/05 07:33:52.517, 0, 7 %, 11307 MiB
2026/09/05 07:33:52.519, 1, 0 %, 8555 MiB
2026/09/05 07:33:53.521, 0, 4 %, 11307 MiB
2026/09/05 07:33:53.523, 1, 0 %, 8555 MiB
2026/09/05 07:33:54.528, 0, 2 %, 11307 MiB
2026/09/05 07:33:54.529, 1, 0 %, 8555 MiB
2026/09/05 07:33:55.543, 0, 2 %, 11307 MiB
2026/09/05 07:33:55.544, 1, 0 %, 8555 MiB
2026/09/05 07:33:56.557, 0, 0 %, 11307 MiB
2026/09/05 07:33:56.558, 1, 0 %, 8555 MiB
2026/09/05 07:33:57.572, 0, 0 %, 11307 MiB
2026/09/05 07:33:57.573, 1, 0 %, 8555 MiB
2026/09/05 07:33:58.574, 0, 0 %, 11307 MiB
2026/09/05 07:33:58.576, 1, 0 %, 8555 MiB
2026/09/05 07:33:59.577, 0, 1 %, 11307 MiB
2026/09/05 07:33:59.580, 1, 0 %, 8555 MiB
2026/09/05 07:34:00.582, 0, 1 %, 11307 MiB
2026/09/05 07:34:00.585, 1, 0 %, 8555 MiB
2026/09/05 07:34:01.587, 0, 1 %, 11307 MiB
2026/09/05 07:34:01.588, 1, 0 %, 8555 MiB
2026/09/05 07:34:02.600, 0, 1 %, 11307 MiB
2026/09/05 07:34:02.603, 1, 0 %, 8555 MiB
2026/09/05 07:34:03.623, 0, 1 %, 11307 MiB
2026/09/05 07:34:03.625, 1, 0 %, 8555 MiB
2026/09/05 07:34:04.645, 0, 1 %, 11307 MiB
2026/09/05 07:34:04.647, 1, 0 %, 8555 MiB
2026/09/05 07:34:06.486, 0, 0 %, 11307 MiB
2026/09/05 07:34:06.488, 1, 0 %, 8555 MiB
2026/09/05 07:34:07.509, 0, 0 %, 11307 MiB
2026/09/05 07:34:07.510, 1, 0 %, 8555 MiB
2026/09/05 07:34:08.528, 0, 0 %, 11307 MiB
2026/09/05 07:34:08.530, 1, 0 %, 8555 MiB
2026/09/05 07:34:09.548, 0, 0 %, 11307 MiB
2026/09/05 07:34:09.552, 1, 0 %, 8555 MiB
2026/09/05 07:34:10.554, 0, 0 %, 11307 MiB
2026/09/05 07:34:10.557, 1, 0 %, 8555 MiB
2026/09/05 07:34:11.559, 0, 0 %, 11307 MiB
2026/09/05 07:34:11.562, 1, 0 %, 8555 MiB
2026/09/05 07:34:12.564, 0, 0 %, 11307 MiB
2026/09/05 07:34:12.566, 1, 0 %, 8555 MiB
2026/09/05 07:34:13.568, 0, 0 %, 11307 MiB
2026/09/05 07:34:13.569, 1, 0 %, 8555 MiB
2026/09/05 07:34:14.570, 0, 0 %, 11307 MiB
2026/09/05 07:34:14.572, 1, 0 %, 8555 MiB
2026/09/05 07:34:15.573, 0, 0 %, 11307 MiB
2026/09/05 07:34:15.575, 1, 0 %, 8555 MiB
2026/09/05 07:34:16.578, 0, 0 %, 11307 MiB
2026/09/05 07:34:16.581, 1, 0 %, 8555 MiB
2026/09/05 07:34:17.583, 0, 0 %, 11307 MiB
2026/09/05 07:34:17.584, 1, 0 %, 8555 MiB
2026/09/05 07:34:18.585, 0, 0 %, 11307 MiB
2026/09/05 07:34:18.587, 1, 0 %, 8555 MiB
2026/09/05 07:34:19.588, 0, 6 %, 11307 MiB
2026/09/05 07:34:19.589, 1, 0 %, 8555 MiB
2026/09/05 07:34:20.591, 0, 0 %, 11307 MiB
2026/09/05 07:34:20.593, 1, 0 %, 8555 MiB
2026/09/05 07:34:21.594, 0, 0 %, 11307 MiB
2026/09/05 07:34:21.596, 1, 0 %, 8555 MiB
2026/09/05 07:34:22.598, 0, 5 %, 11307 MiB
2026/09/05 07:34:22.600, 1, 0 %, 8555 MiB
2026/09/05 07:34:23.602, 0, 4 %, 11307 MiB
2026/09/05 07:34:23.604, 1, 0 %, 8555 MiB
2026/09/05 07:34:24.606, 0, 3 %, 11307 MiB
2026/09/05 07:34:24.608, 1, 0 %, 8555 MiB
2026/09/05 07:34:25.611, 0, 5 %, 11307 MiB
2026/09/05 07:34:25.613, 1, 0 %, 8555 MiB
2026/09/05 07:34:26.616, 0, 5 %, 11307 MiB
2026/09/05 07:34:26.621, 1, 0 %, 8555 MiB
2026/09/05 07:34:27.641, 0, 2 %, 11307 MiB
2026/09/05 07:34:27.645, 1, 0 %, 8555 MiB
2026/09/05 07:34:28.665, 0, 3 %, 11307 MiB
2026/09/05 07:34:28.673, 1, 0 %, 8555 MiB
2026/09/05 07:34:29.706, 0, 0 %, 11307 MiB
2026/09/05 07:34:29.709, 1, 0 %, 8555 MiB
2026/09/05 07:34:30.733, 0, 0 %, 11307 MiB
2026/09/05 07:34:30.736, 1, 0 %, 8555 MiB
2026/09/05 07:34:31.755, 0, 3 %, 11307 MiB
2026/09/05 07:34:31.757, 1, 0 %, 8555 MiB
2026/09/05 07:34:32.758, 0, 1 %, 11307 MiB
2026/09/05 07:34:32.759, 1, 0 %, 8555 MiB
2026/09/05 07:34:33.760, 0, 1 %, 11307 MiB
2026/09/05 07:34:33.763, 1, 0 %, 8555 MiB
2026/09/05 07:34:34.767, 0, 3 %, 11307 MiB
2026/09/05 07:34:34.769, 1, 0 %, 8555 MiB
2026/09/05 07:34:35.789, 0, 1 %, 11307 MiB
2026/09/05 07:34:35.790, 1, 0 %, 8555 MiB
2026/09/05 07:34:36.810, 0, 0 %, 11307 MiB
2026/09/05 07:34:36.812, 1, 0 %, 8555 MiB
2026/09/05 07:34:37.832, 0, 3 %, 11307 MiB
2026/09/05 07:34:37.835, 1, 0 %, 8555 MiB
2026/09/05 07:34:39.467, 0, 1 %, 11307 MiB
2026/09/05 07:34:39.470, 1, 0 %, 8555 MiB
2026/09/05 07:34:40.473, 0, 0 %, 11307 MiB
2026/09/05 07:34:40.475, 1, 0 %, 8555 MiB
2026/09/05 07:34:41.477, 0, 3 %, 11307 MiB
2026/09/05 07:34:41.479, 1, 0 %, 8555 MiB
2026/09/05 07:34:42.481, 0, 0 %, 11307 MiB
2026/09/05 07:34:42.482, 1, 0 %, 8555 MiB
2026/09/05 07:34:43.483, 0, 0 %, 11307 MiB
2026/09/05 07:34:43.485, 1, 0 %, 8555 MiB
2026/09/05 07:34:44.486, 0, 3 %, 11307 MiB
2026/09/05 07:34:44.488, 1, 0 %, 8555 MiB
2026/09/05 07:34:45.490, 0, 0 %, 11307 MiB
2026/09/05 07:34:45.493, 1, 0 %, 8555 MiB
2026/09/05 07:34:46.496, 0, 0 %, 11307 MiB
2026/09/05 07:34:46.499, 1, 0 %, 8555 MiB
2026/09/05 07:34:47.501, 0, 0 %, 11307 MiB
2026/09/05 07:34:47.502, 1, 0 %, 8555 MiB
2026/09/05 07:34:48.504, 0, 0 %, 11307 MiB
2026/09/05 07:34:48.505, 1, 0 %, 8555 MiB
2026/09/05 07:34:49.506, 0, 0 %, 11307 MiB
2026/09/05 07:34:49.509, 1, 0 %, 8555 MiB
2026/09/05 07:34:50.511, 0, 0 %, 11307 MiB
2026/09/05 07:34:50.514, 1, 0 %, 8555 MiB
2026/09/05 07:34:51.516, 0, 0 %, 11307 MiB
2026/09/05 07:34:51.519, 1, 0 %, 8555 MiB
2026/09/05 07:34:52.540, 0, 0 %, 11307 MiB
2026/09/05 07:34:52.541, 1, 0 %, 8555 MiB
2026/09/05 07:34:53.560, 0, 0 %, 11307 MiB
2026/09/05 07:34:53.562, 1, 0 %, 8555 MiB
2026/09/05 07:34:54.582, 0, 4 %, 11307 MiB
2026/09/05 07:34:54.584, 1, 0 %, 8555 MiB
2026/09/05 07:34:55.604, 0, 4 %, 11307 MiB
2026/09/05 07:34:55.607, 1, 0 %, 8555 MiB
2026/09/05 07:34:56.610, 0, 4 %, 11307 MiB
2026/09/05 07:34:56.612, 1, 0 %, 8555 MiB
2026/09/05 07:34:57.615, 0, 2 %, 11307 MiB
2026/09/05 07:34:57.617, 1, 0 %, 8555 MiB
2026/09/05 07:34:58.619, 0, 6 %, 11307 MiB
2026/09/05 07:34:58.621, 1, 0 %, 8555 MiB
2026/09/05 07:34:59.627, 0, 4 %, 11307 MiB
2026/09/05 07:34:59.630, 1, 0 %, 8555 MiB
2026/09/05 07:35:00.649, 0, 3 %, 11307 MiB
2026/09/05 07:35:00.652, 1, 0 %, 8555 MiB
2026/09/05 07:35:01.672, 0, 3 %, 11307 MiB
2026/09/05 07:35:01.675, 1, 0 %, 8555 MiB
2026/09/05 07:35:02.695, 0, 0 %, 11307 MiB
2026/09/05 07:35:02.696, 1, 0 %, 8555 MiB
2026/09/05 07:35:03.715, 0, 4 %, 11307 MiB
2026/09/05 07:35:03.720, 1, 0 %, 8555 MiB
2026/09/05 07:35:04.722, 0, 4 %, 11307 MiB
2026/09/05 07:35:04.723, 1, 0 %, 8555 MiB
2026/09/05 07:35:05.726, 0, 1 %, 11307 MiB
2026/09/05 07:35:05.728, 1, 0 %, 8555 MiB
2026/09/05 07:35:06.730, 0, 1 %, 11307 MiB
2026/09/05 07:35:06.731, 1, 0 %, 8555 MiB
2026/09/05 07:35:07.733, 0, 4 %, 11307 MiB
2026/09/05 07:35:07.734, 1, 0 %, 8555 MiB
2026/09/05 07:35:08.754, 0, 1 %, 11307 MiB
2026/09/05 07:35:08.755, 1, 0 %, 8555 MiB
2026/09/05 07:35:09.775, 0, 1 %, 11307 MiB
2026/09/05 07:35:09.776, 1, 0 %, 8555 MiB
2026/09/05 07:35:10.796, 0, 0 %, 11307 MiB
2026/09/05 07:35:10.798, 1, 0 %, 8555 MiB
2026/09/05 07:35:12.479, 0, 0 %, 11307 MiB
2026/09/05 07:35:12.481, 1, 0 %, 8555 MiB
2026/09/05 07:35:13.501, 0, 0 %, 11307 MiB
2026/09/05 07:35:13.503, 1, 0 %, 8555 MiB
2026/09/05 07:35:14.506, 0, 2 %, 11307 MiB
2026/09/05 07:35:14.507, 1, 0 %, 8555 MiB
2026/09/05 07:35:15.508, 0, 0 %, 11307 MiB
2026/09/05 07:35:15.509, 1, 0 %, 8555 MiB
2026/09/05 07:35:16.510, 0, 0 %, 11307 MiB
2026/09/05 07:35:16.511, 1, 0 %, 8555 MiB
2026/09/05 07:35:17.513, 0, 3 %, 11307 MiB
2026/09/05 07:35:17.515, 1, 0 %, 8555 MiB
2026/09/05 07:35:18.517, 0, 0 %, 11307 MiB
2026/09/05 07:35:18.519, 1, 0 %, 8555 MiB
2026/09/05 07:35:19.522, 0, 0 %, 11307 MiB
2026/09/05 07:35:19.524, 1, 0 %, 8555 MiB
2026/09/05 07:35:20.526, 0, 2 %, 11307 MiB
2026/09/05 07:35:20.527, 1, 0 %, 8555 MiB
2026/09/05 07:35:21.528, 0, 0 %, 11307 MiB
2026/09/05 07:35:21.529, 1, 0 %, 8555 MiB
2026/09/05 07:35:22.531, 0, 0 %, 11307 MiB
2026/09/05 07:35:22.533, 1, 0 %, 8555 MiB
2026/09/05 07:35:23.535, 0, 0 %, 11307 MiB
2026/09/05 07:35:23.538, 1, 0 %, 8555 MiB
2026/09/05 07:35:24.540, 0, 0 %, 11307 MiB
2026/09/05 07:35:24.541, 1, 0 %, 8555 MiB
2026/09/05 07:35:25.560, 0, 0 %, 11307 MiB
